songid,Song_name,Genres
85372,Dieses Boot,gangster rap
85394,Bleib auf dem Teppich,gangster rap
85397,38,gangster rap
85399,HSHC,gangster rap
85401,Großstadtdschungel,gangster rap
85412,Sie wollen meine Loui$ (Don Dollar),gangster rap
85414,Sturmmaske Auf [Intro],gangster rap
85438,Paff Paff weiter 2,gangster rap
85510,Das Leben ist so,gangster rap
85538,Mister Dardy,gangster rap
85542,Zweistellige Haftstrafen,gangster rap
85616,Patte fließt,gangster rap
85736,Umsatzfixiert,gangster rap
85763,Schnell machen,gangster rap
85770,Für die Gang,gangster rap
85774,Mondsichel,gangster rap
85780,Intro,gangster rap
85788,Gamechanger,gangster rap
85790,Meister Yoda,gangster rap
85796,Bunker,gangster rap
85881,Dreh's wie 'ne 8,gangster rap
85885,Allstars,gangster rap
85896,Is' mir egal,gangster rap
86000,Die Straße ein Teil,gangster rap
86014,Fast Life,gangster rap
86028,Ghetto Panorama,gangster rap
86059,Ready to Die,gangster rap
86137,Mufasa,gangster rap
86142,NA,gangster rap
86190,NA,gangster rap
86206,Best Friends (feat. Bushido),gangster rap
86233,Gjynah,gangster rap
86244,MOB,gangster rap
86290,Mayday Mayday,gangster rap
86293,Ich Binnezz,gangster rap
86295,Knast Oder Tod (remix feat. Dardan),gangster rap
86298,Lebendig Begraben,gangster rap
86300,Ich komm allein,gangster rap
86320,Ich weiss was gut ist,gangster rap
86332,Saftige Schluhas,gangster rap
86345,Gopnik,gangster rap
86347,AMG,gangster rap
86368,Magisch,gangster rap
86372,Qa bone,gangster rap
86377,Verkauft,gangster rap
86410,Fress mich satt,gangster rap
86418,Komm ins Cafe 2 (feat. Farid Bang),gangster rap
86432,¿ Was hast du gedacht ?,gangster rap
86487,Czech Republic,gangster rap
86504,Treppenhaus Authentic,gangster rap
86548,Balenciaga,gangster rap
86574,Geld spielt keine Rolex,gangster rap
86583,BWA,gangster rap
86604,Schüsse aus'm Benz,gangster rap
86624,Fake Love,gangster rap
86628,Vorankommen,gangster rap
86635,Airmax gegen Kopf,gangster rap
86642,Bossaura - Remastered,gangster rap
86644,Auf einmal sind alle korrekt (feat. Bonez MC),gangster rap
86648,Hypnotize,gangster rap
86721,Fantastic Voyage,gangster rap
86725,California Love - Original Mix,gangster rap
86750,Big Poppa - 2007 Remaster,gangster rap
86781,Notorious Thugs,gangster rap
86815,My Mind Playin Tricks On Me,gangster rap
86817,You Know How We Do It - Remastered,gangster rap
86833,Damn It Feels Good to Be a Gangsta,gangster rap
86835,Bury Me A G,gangster rap
86852,"Lose Yourself - From ""8 Mile"" Soundtrack",gangster rap
86860,Stan,gangster rap
86864,Been There Done That,gangster rap
86880,Doggy Dogg World (feat. The Dramatics & Tha Dogg Pound),gangster rap
86882,"Ain't No Fun (If the Homies Cant Have None) (feat. Nate Dogg, Warren G & Kurupt)",gangster rap
86884,2 Of Amerikaz Most Wanted,gangster rap
86892,I'd Rather Fuck You,gangster rap
86896,"Serial Killa (feat. The D.O.C., Tha Dogg Pound & RBX)",gangster rap
86898,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,gangster rap
86911,This D.J.,gangster rap
86931,Indo Smoke,gangster rap
86941,All About U,gangster rap
86973,Got My Mind Made Up,gangster rap
86990,How Do You Want It,gangster rap
87004,Heartz Of Men,gangster rap
87028,I Ain't Mad At Cha,gangster rap
87040,Bow Down,gangster rap
87079,Blowjob Betty,gangster rap
87096,Flava in Ya Ear,gangster rap
87115,After Laughter (Comes Tears),gangster rap
87166,Let Me Blow Ya Mind,gangster rap
87179,Get Down,gangster rap
87181,Gz And Hustlas (feat. Nancy Fletcher),gangster rap
87192,Ain't No Future In Yo' Frontin',gangster rap
87197,Gangstas Make The World Go Round,gangster rap
87210,The Wrong Nigga To Fuck Wit,gangster rap
87222,"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar)",gangster rap
87232,Want Her,gangster rap
87234,Face Down,gangster rap
87260,Lockjaw (feat. Kodak Black),gangster rap
87270,No Shopping,gangster rap
87298,F*ck Up Some Commas,gangster rap
87302,Stick Talk,gangster rap
87304,Ain't No Time,gangster rap
87306,Ali Bomaye,gangster rap
87314,m.A.A.d city,gangster rap
87405,Ride Out,gangster rap
87430,Trap Back Jumpin,gangster rap
87469,Go Get It,gangster rap
87471,Poppin Bottles (feat. Drake),gangster rap
87483,Stimulated,gangster rap
87485,Hookah,gangster rap
87520,Bussin Out Da Bag,gangster rap
87522,Shaka Zulu,gangster rap
87529,God Talk,gangster rap
87547,40 Mill,gangster rap
87558,Molly,gangster rap
87660,Memo,gangster rap
87785,Digits,gangster rap
87867,With That (feat. Duke),gangster rap
87869,Best Friend,gangster rap
87876,No Lie,gangster rap
87911,Litty (feat. Tory Lanez),gangster rap
87921,"My Moment (feat. 2 Chainz, Meek Mill and Jeremih)",gangster rap
87930,Bad and Boujee (feat. Lil Uzi Vert),gangster rap
87971,Skateboard P,gangster rap
87973,Purple Lamborghini (with Rick Ross),gangster rap
87975,Bounce Back,gangster rap
88005,Milly Rock,gangster rap
88042,The Game & Skrillex: El Chapo,gangster rap
88094,Gyalchester,gangster rap
88118,Yeah Ya Know (Takers),gangster rap
88125,Who Do You Love?,gangster rap
88127,I'm Back,gangster rap
88129,Go Hard or Go Home,gangster rap
88131,We Own It (Fast & Furious),gangster rap
88140,What The Price,gangster rap
88163,XO TOUR Llif3,gangster rap
88179,Money Longer,gangster rap
88235,Look Alive - Remix,gangster rap
88237,No Complaints,gangster rap
88248,Teterboro Flow,gangster rap
88278,Feel Me (feat. Kanye West),gangster rap
88356,Chandeliers,gangster rap
88405,Bout Me (feat. Problem & Iamsu),gangster rap
88515,Stay Schemin,gangster rap
88566,No Limit,gangster rap
88593,Gucci Gang,gangster rap
88595,Jumpman,gangster rap
88599,Back To Back,gangster rap
88640,Blessings,gangster rap
88646,Three,gangster rap
88672,Feed Me Dope,gangster rap
88744,Patek Water,gangster rap
88746,No Cap,gangster rap
88785,Danger (with Migos & Marshmello),gangster rap
88810,I Do...,gangster rap
88812,Bank Account,gangster rap
88818,Ric Flair Drip (& Metro Boomin),gangster rap
88837,Never Tired,gangster rap
88839,Ghostface Killers,gangster rap
88886,Open It Up,gangster rap
88901,X (with 2 Chainz & Saudi),gangster rap
88932,X (feat. Future),gangster rap
88934,Rap Saved Me,gangster rap
88950,Plug Walk,gangster rap
88954,Powerglide (feat. Juicy J),gangster rap
88991,Jettski Grizzley (feat. Lil Pump),gangster rap
89000,Dope,gangster rap
89028,2 Seater (feat. Quavo & 21 Savage),gangster rap
89030,Lucky You (feat. Joyner Lucas),gangster rap
89039,The Ringer,gangster rap
89045,No Stylist,gangster rap
89047,Sin (feat. Jaden Smith),gangster rap
89060,PASS OUT (feat. 21 Savage),gangster rap
89072,SICKO MODE - Skrillex Remix,gangster rap
89074,Memphis to La,gangster rap
89085,Captain (feat. Smokepurpp) - Remix,gangster rap
89087,Taylor Gang,gangster rap
89090,"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",gangster rap
89102,KMT,gangster rap
89118,Baby 8,gangster rap
89139,Too Many,gangster rap
89162,Stash (feat. Blueface),gangster rap
89164,On the River,gangster rap
89170,Behind Barz - Bonus,gangster rap
89190,What Up Gangsta,gangster rap
89203,Panini - DaBaby Remix,gangster rap
89260,Immortal,gangster rap
89302,Hot (Remix) [feat. Gunna and Travis Scott],gangster rap
89305,Brigada (Epilogue),gangster rap
89343,Яд,gangster rap
89369,За 105 двор,gangster rap
89388,Моя игра,gangster rap
89470,Мы не с центра,gangster rap
89472,Бумеранг,gangster rap
89480,Сигарета тлеет,gangster rap
89490,Валим,gangster rap
89492,А.У.Е. Жизнь Ворам (feat. Вася Шмель & Лицо Под-Капюшоном),gangster rap
89506,Табор уходит в небо,gangster rap
89535,Рванарана,gangster rap
89582,Ето банда,gangster rap
89629,Пацаны с моего двора,gangster rap
89638,Колибри,gangster rap
89722,Сладкий дым,gangster rap
89745,Пацанская,gangster rap
89747,Май 45-го,gangster rap
89753,Жизнь ворам,gangster rap
89759,Любит хулигана,gangster rap
89761,Салам пацанам,gangster rap
89767,Пацанская,gangster rap
89774,Джаман,gangster rap
89780,Война,gangster rap
89804,ЧП,gangster rap
89837,Под запретом,gangster rap
89840,Ауфф,gangster rap
89844,Кружим,gangster rap
89862,Сарума,gangster rap
89864,Жизнь пацанская,gangster rap
89877,Chiki,gangster rap
89900,Караван,gangster rap
89904,Был хулиганом,gangster rap
89945,Муси Пуси 2 - Fenomenbeats,gangster rap
89965,Уйду с мыслями,gangster rap
90057,Пластилин,gangster rap
90090,Нам надо дыма,gangster rap
90249,Пидарасия,gangster rap
90266,Дым - мой круговорот,gangster rap
90341,Второе дыхание,gangster rap
90343,Дядя Билли,gangster rap
90345,Мне бы в небо (feat. Руслан Черный),gangster rap
90353,Ран Вася Ран,gangster rap
90357,Гив ми мани,gangster rap
90371,Bratva iv - Hololo,gangster rap
90374,2Kaiser (Street),gangster rap
90376,Папиросы,gangster rap
90378,Ламбада,gangster rap
90384,Брат за брата,gangster rap
90403,Звезды Воровские,gangster rap
90405,Вселенная,gangster rap
90413,Караван,gangster rap
90421,Вокруг шум,gangster rap
90428,Возле дома твоего,gangster rap
90430,Осень,gangster rap
90434,Пуля на вылет,gangster rap
90439,Джип,gangster rap
90474,"То густо, то пусто",gangster rap
90522,Не х*й делать,gangster rap
90524,Волчата,gangster rap
90528,"Ой, мороз",gangster rap
90531,Мама,gangster rap
90574,Доедешь: Пиши,gangster rap
90576,Плановая,gangster rap
90578,Мама,gangster rap
90592,Прости мама,gangster rap
90600,Ты та...,gangster rap
90603,По ресторанам,gangster rap
90620,Чёрный бумер,gangster rap
90624,Город под подошвой,gangster rap
90645,Олина попа,gangster rap
90647,Россия,gangster rap
90717,Урбан,gangster rap
90719,Ролексы,gangster rap
90738,Свобода (Feat Alesh),gangster rap
90746,"Прости, Мама",gangster rap
90751,Апокалипсис,gangster rap
90753,Я смотрю на небо,gangster rap
90809,Город дорог,gangster rap
90817,Отмели,gangster rap
90863,За туманами,gangster rap
90866,Дети капитана Гранта,gangster rap
90868,Выпускной (Медлячок),gangster rap
90870,Всем нашим братьям,gangster rap
90888,Мент на меня газует,gangster rap
90890,Gangsta's Paradise,gangster rap
90899,Just Don't Give A Fuck,gangster rap
90916,Guilty Conscience,gangster rap
90929,ATLiens,gangster rap
90933,No Vaseline,gangster rap
90939,The Real Slim Shady,gangster rap
90943,Hail Mary,gangster rap
90947,Boyz-N-The-Hood,gangster rap
91007,2 Of Amerikaz Most Wanted,gangster rap
91010,Express Yourself,gangster rap
91026,The World Is Yours,gangster rap
91031,"The Gangsta, The Killa And The Dope Dealer",gangster rap
91035,Dollaz + Sense,gangster rap
91037,1st of Tha Month,gangster rap
91077,Played Like a Piano,gangster rap
91079,Get Money,gangster rap
91094,Gravel Pit,gangster rap
91104,Hoo-Bangin' (WSCG Style),gangster rap
91126,Nothin' But The Cavi Hit,gangster rap
91128,What You Wanna Do?,gangster rap
91134,Straight Up Menace,gangster rap
91137,Late Night Hype,gangster rap
91273,We Roll Deep,gangster rap
91290,Afro Puffs,gangster rap
91325,Ghetto Bird - Remastered,gangster rap
91355,C-Walk,gangster rap
91360,Eazy-Duz-It,gangster rap
91362,The Nigga Ya Love To Hate,gangster rap
91371,We Can Freak It,gangster rap
91414,Black Superman,gangster rap
91416,Jus Lyke Compton,gangster rap
91474,King Of The Hill,gangster rap
91483,Ruthless For Life,gangster rap
91485,No More ?'s,gangster rap
91500,I Get Around,gangster rap
91505,Born and Raised In Compton,gangster rap
91529,Who Ride Wit Us,gangster rap
91535,"Get Your Grind On (feat. Big Pun, Fat Joe & Freeway)",gangster rap
91540,Express Yourself,gangster rap
91542,Watch Out Now,gangster rap
91571,Gangsta Gangsta,gangster rap
91622,2 Of Amerikaz Most Wanted - (Explicit),gangster rap
91628,Part II,gangster rap
91630,Suge,gangster rap
91653,Shotta Flow,gangster rap
91658,KEKE,gangster rap
91660,The Race,gangster rap
91673,Love Sosa,gangster rap
91681,SOLVED THE PROBLEM,gangster rap
91694,CAPO,gangster rap
91697,Bleed It,gangster rap
91707,No Hook,gangster rap
91727,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),gangster rap
91784,Faneto,gangster rap
91808,Shotta Flow 2,gangster rap
91831,FIND HIM!,gangster rap
91842,Talkin' My Shit,gangster rap
91888,STAND,gangster rap
91890,Yes Indeed,gangster rap
91902,Camelot,gangster rap
91947,Murder On My Mind,gangster rap
91952,Walk,gangster rap
91954,Pure Cocaine,gangster rap
91974,Rubbin off the Paint,gangster rap
91976,Shotta Flow 3,gangster rap
91978,Baby (Lil Baby feat. DaBaby),gangster rap
92008,223's (feat. 9lokknine),gangster rap
92048,BLOCC IS HOT,gangster rap
92058,Next Song,gangster rap
92102,TATI,gangster rap
92152,Stop Cappin,gangster rap
92184,I Don't Need No Help - Glokknine Remix,gangster rap
92192,I BE DAMNED,gangster rap
92198,Freddy Krueger (feat. Tee Grizzley),gangster rap
92214,Straight Thru,gangster rap
92234,Stick By My Side,gangster rap
92236,Death (feat. DaBaby),gangster rap
92243,Free Youngboy,gangster rap
92259,Want Beef?,gangster rap
92264,Nuketown (feat. Juice WRLD),gangster rap
92309,BIRDBOY,gangster rap
92391,Shotta Flow (Feat. Blueface) [Remix],gangster rap
92393,Pop Out (feat. Lil Tjay),gangster rap
92420,Baby Sitter (feat. Offset),gangster rap
92422,Stop Calling (feat. Key Glock & Tay Money),gangster rap
92437,Bust Down Deux,gangster rap
92453,Smoke My Dope (feat. Smokepurpp),gangster rap
92507,GUMMO,gangster rap
92509,I Got A Stick,gangster rap
92535,Elm Street,gangster rap
92643,@ ME,gangster rap
92665,JUST SAYING,gangster rap
92674,Mac 10,gangster rap
92694,Big Poppa - 2007 Remaster,gangster rap
92841,Thuggish Ruggish Bone,gangster rap
92920,Gin and Juice,gangster rap
92938,Street Dreams,gangster rap
92966,Still Not a Player (feat. Joe),gangster rap
93006,Hard Knock Life (Ghetto Anthem),gangster rap
93008,One Day,gangster rap
93035,Regulate,gangster rap
93040,Lookin' at Me (feat. Puff Daddy),gangster rap
93061,Shimmy Shimmy Ya,gangster rap
93128,I Ain't Mad At Cha,gangster rap
93134,Lodi Dodi (feat. Nancy Fletcher),gangster rap
93193,"It's All About the Benjamins (feat. The Notorious B.I.G., Lil' Kim & The Lox) - Remix",gangster rap
93242,Make 'Em Say Uhh - Edit,gangster rap
93270,Been Around the World (feat. The Notorious B.I.G. & Mase),gangster rap
93272,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2005 Remaster,gangster rap
93287,2 Of Amerikaz Most Wanted,gangster rap
93297,Ten Crack Commandments,gangster rap
93326,Money Ain't A Thang,gangster rap
93363,Ha,gangster rap
93443,Hail Mary,gangster rap
93463,Gimmie That Nutt,gangster rap
93475,Got Your Money,gangster rap
93498,Changes,gangster rap
93510,Get Money (feat. Junior M.A.F.I.A.) - 2007 Remaster,gangster rap
93512,Life Goes On,gangster rap
93552,Natural Born Killaz,gangster rap
93563,Can't Nobody Hold Me Down (feat. Mase),gangster rap
93570,Notorious B.I.G. (feat. Lil' Kim & Puff Daddy) - 2005 Remaster,gangster rap
93693,Mind Playing Tricks on Me,gangster rap
93700,Me Against The World - Album Version (Edited),gangster rap
93721,Hello,gangster rap
93766,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",gangster rap
93803,Hypnotize - 2007 Remaster,gangster rap
93805,Fuck Tha Police - Remastered 2006,gangster rap
93819,Keep Their Heads Ringing,gangster rap
93831,Only You (feat. Notorious B.I.G. and Mase) - Greatest Hits Version,gangster rap
93838,Rosa Parks,gangster rap
93840,Baby Got Back,gangster rap
93855,Back That Azz Up,gangster rap
93933,Going Back To Cali,gangster rap
93946,California Love - Original Version (Explicit),gangster rap
93952,Mo'Murda,gangster rap
93980,You Can Do It,gangster rap
93982,What's Beef,gangster rap
94011,Who Shot Ya? - 2007 Remaster,gangster rap
94018,I'll Be There For You/You're All I Need To Get By (Puff Daddy Mix),gangster rap
94061,Wanna Be A Baller,gangster rap
94070,Diamonds & Wood,gangster rap
94122,Mama Said Knock You Out,gangster rap
94150,To Live & Die In L.A.,gangster rap
94266,SuperThug,gangster rap
94289,Express Yourself - Remastered 2000,gangster rap
